,CustomerID,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Is_UK,Cancellation_Frequency,Cancellation_Rate,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend
2324,15740.0,49,1,152,154.88,154.88,9,0.0,4,14,1,0,0.0,154.88,0.0,0.0
2325,15743.0,16,4,214,775.96,193.99,59,1.9764705882352942,2,13,1,0,0.0,258.65333333333336,127.80563380905137,9.680000000000007
2326,15744.0,77,1,120,34.8,34.8,3,0.0,4,9,1,0,0.0,34.8,0.0,0.0
2327,15745.0,8,6,412,1071.24,178.54,57,3.5625,6,10,1,2,2.0,214.248,219.358646444584,-45.27600000000001
2328,15746.0,134,2,130,182.96,91.48,28,0.0,3,15,1,1,0.3333333333333333,182.96,0.0,0.0
2329,15747.0,12,3,466,946.64,315.5466666666667,52,1.797752808988764,6,12,1,0,0.0,315.5466666666666,93.72549617544486,89.30999999999999
2330,15748.0,40,1,50,144.36,144.36,19,0.0,6,12,1,0,0.0,144.36,0.0,0.0
2331,15750.0,2,9,1776,2448.8,272.0888888888889,214,1.2465753424657535,2,12,1,1,1.0,408.1333333333334,107.56306627586753,22.60000000000001
2332,15752.0,39,8,1955,2618.15,327.26875,236,0.8222222222222222,0,11,1,1,0.14285714285714285,374.0214285714286,107.09909965830266,33.30964285714285
2333,15754.0,50,4,197,455.67,113.9175,24,7.0,1,10,1,1,0.25,151.89000000000001,59.91081121133313,30.224999999999998
2334,15755.0,1,8,1397,2318.88,289.86,127,1.9797297297297298,0,15,1,2,0.18181818181818182,386.48,312.91752881550116,-39.302285714285716
2335,15756.0,61,4,241,528.01,132.0025,160,0.9894736842105263,6,14,1,0,0.0,132.0025,24.295659934783966,12.873000000000001
2336,15757.0,65,2,491,714.42,357.21,43,3.4545454545454546,2,12,1,0,0.0,357.21000000000004,135.55236995346112,191.7
2337,15758.0,24,1,47,205.25,205.25,9,0.0,1,10,1,0,0.0,205.25,0.0,0.0
2338,15759.0,218,3,60,253.04,84.34666666666666,5,23.333333333333332,3,15,1,0,0.0,84.34666666666668,14.922752203710067,-14.620000000000005
2339,15762.0,65,2,251,583.75,291.875,37,0.3333333333333333,4,15,1,0,0.0,291.875,33.14209483421349,-46.870000000000005
2340,15763.0,31,3,268,1048.67,349.5566666666667,58,0.7419354838709677,4,12,1,1,1.0,524.335,56.702892783349284,80.19000000000005
2341,15764.0,81,10,2036,3245.47,324.54699999999997,150,1.0427807486631016,2,15,1,4,0.2857142857142857,811.3675000000001,675.9895894846803,-239.39299999999997
2342,15766.0,64,1,170,315.06,315.06,11,0.0,3,17,1,0,0.0,315.06,0.0,0.0
2343,15768.0,115,4,243,581.8299999999999,145.45749999999998,24,4.074074074074074,1,10,1,1,1.0,193.9433333333333,141.8987231561064,-105.83499999999997
2344,15773.0,5,1,311,635.6800000000001,635.6800000000001,10,0.0,6,12,1,0,0.0,635.6800000000001,0.0,0.0
2345,15774.0,68,1,87,270.8,270.8,25,0.0,6,12,1,0,0.0,270.8,0.0,0.0
2346,15775.0,245,1,68,104.9,104.9,7,0.0,4,12,1,0,0.0,104.9,0.0,0.0
2347,15776.0,133,1,138,241.62,241.62,18,0.0,4,13,1,0,0.0,241.62,0.0,0.0
2348,15777.0,241,5,375,1021.61,204.322,18,5.714285714285714,1,16,1,1,1.0,340.53666666666663,46.82189694291905,-23.045000000000016
2349,15780.0,183,3,220,475.28000000000003,158.42666666666668,26,6.214285714285714,0,9,1,0,0.0,158.42666666666668,78.24359036581421,-52.315
2350,15781.0,25,4,178,333.56,83.39,20,14.0,0,14,1,1,0.25,111.18666666666667,25.7517578688006,25.405
2351,15782.0,9,4,863,2593.94,648.485,34,1.8604651162790697,6,14,1,1,0.5,864.6466666666666,670.5980842004645,-593.97
2352,15783.0,10,1,212,246.3,246.3,14,0.0,1,9,1,0,0.0,246.3,0.0,0.0
2353,15785.0,29,8,1594,2303.75,287.96875,58,3.0930232558139537,3,14,1,3,1.5,383.9583333333333,367.1294280450243,-21.65457142857145
2354,15787.0,26,3,534,933.26,311.08666666666664,156,0.17587939698492464,6,14,1,0,0.0,466.63,17.635243122792474,-24.939999999999998
2355,15789.0,358,1,438,351.3,351.3,25,0.0,3,14,1,0,0.0,351.3,0.0,0.0
2356,15790.0,10,1,113,218.75,218.75,34,0.0,1,14,1,0,0.0,218.75,0.0,0.0
2357,15791.0,43,3,730,1604.44,534.8133333333334,66,2.1466666666666665,3,15,1,1,0.25,534.8133333333334,628.4821230817415,-416.8949999999999
2358,15793.0,9,4,552,948.96,237.24,6,21.583333333333332,0,11,1,1,1.0,316.32,17.886218158123896,15.160000000000025
2359,15795.0,149,1,581,610.01,610.01,42,0.0,2,10,1,0,0.0,610.01,0.0,0.0
2360,15796.0,1,9,858,2704.6600000000003,300.51777777777784,69,2.2977099236641223,6,11,1,1,0.5,386.38000000000005,120.25995177115283,-5.233571428571433
2361,15797.0,113,3,872,2192.4,730.8000000000001,7,31.833333333333332,1,10,1,0,0.0,730.8000000000001,662.2510702143107,-564.0
2362,15799.0,75,3,955,884.14,294.7133333333333,94,2.670103092783505,6,12,1,0,0.0,294.7133333333333,122.9407423653092,41.34000000000003
2363,15800.0,107,2,332,696.89,348.445,116,1.1982758620689655,2,14,1,0,0.0,348.445,147.00042874087137,207.89
2364,15801.0,46,4,562,1042.19,260.5475,61,0.9264705882352942,0,15,1,1,0.1111111111111111,521.095,542.8812312559719,767.75
2365,15803.0,51,1,290,415.82000000000005,415.82000000000005,8,0.0,2,14,1,0,0.0,415.82000000000005,0.0,0.0
2366,15804.0,0,19,2513,3848.55,202.55526315789476,170,0.7279411764705882,2,10,1,6,6.0,481.06875,218.62227454398538,-14.242976190476183
2367,15805.0,23,20,3317,5411.87,270.5935,220,1.1217105263157894,3,12,1,3,0.75,676.48375,379.55642904156656,41.35654761904761
2368,15806.0,46,3,602,784.58,261.5266666666667,24,7.666666666666667,1,9,1,0,0.0,261.5266666666667,39.43309439206278,-18.830000000000013
2369,15807.0,50,3,430,903.9,301.3,48,0.574468085106383,4,14,1,0,0.0,451.95000000000005,259.7203207298189,-367.3
2370,15809.0,35,6,251,399.21,66.535,31,6.357142857142857,3,11,1,1,1.0,79.84200000000001,81.5251643359276,-44.512
2371,15810.0,78,7,737,1145.43,163.63285714285715,66,1.9639639639639639,2,19,1,3,1.0,229.086,320.191387735523,-166.08800000000002
2372,15811.0,17,9,1061,2171.32,241.2577777777778,117,2.5217391304347827,3,15,1,3,1.5,361.8866666666667,193.93918631021083,13.588571428571436
2373,15812.0,107,5,922,1801.14,360.228,36,5.25,4,15,1,0,0.0,360.228,154.20360216285485,-4.873999999999995
2374,15813.0,207,2,603,1303.9099999999999,651.9549999999999,40,0.8205128205128205,3,9,1,0,0.0,651.9549999999999,167.86007878587446,-237.39
2375,15814.0,3,6,1247,1842.73,307.12166666666667,64,0.6438356164383562,3,9,1,2,2.0,614.2433333333333,619.5754567712744,-598.725
2376,15815.0,63,5,1856,2100.6,420.12,33,4.083333333333333,4,12,1,0,0.0,420.12,113.29007988345671,-37.458
2377,15819.0,49,4,1357,1905.45,476.3625,96,1.860655737704918,1,14,1,0,0.0,476.3625,140.80866838254903,-108.81499999999998
2378,15820.0,319,1,128,206.98,206.98,17,0.0,0,12,1,0,0.0,206.98,0.0,0.0
2379,15821.0,44,2,202,570.96,285.48,57,0.2786885245901639,6,13,1,0,0.0,570.96,0.0,0.0
2380,15822.0,3,2,375,885.47,442.735,28,11.125,1,14,1,0,0.0,442.735,3.585031380615771,5.069999999999993
2381,15823.0,337,1,-282,-811.86,-811.86,15,0.0,3,12,1,1,1.0,-811.86,0.0,0.0
2382,15825.0,172,1,220,532.94,532.94,20,0.0,0,13,1,0,0.0,532.94,0.0,0.0
2383,15826.0,51,4,962,1649.3600000000001,412.34000000000003,64,2.338235294117647,4,16,1,1,0.3333333333333333,824.6800000000001,148.03987570921555,209.36
2384,15827.0,73,20,842,1641.48,82.074,73,2.2481203007518795,3,15,1,6,1.5,164.148,70.174940889814,8.872
2385,15829.0,99,2,996,636.14,318.07,44,0.82,4,10,1,0,0.0,318.07,10.422753954689718,-14.740000000000009
2386,15830.0,29,2,409,547.7,273.85,39,0.2,2,10,1,1,1.0,547.7,0.0,0.0
2387,15831.0,58,4,1084,740.64,185.16,64,4.03030303030303,2,13,1,1,0.125,246.88,101.48376766754375,43.79499999999999
2388,15832.0,254,1,465,836.79,836.79,54,0.0,2,15,1,0,0.0,836.79,0.0,0.0
2389,15834.0,70,6,955,2073.8,345.6333333333334,242,1.1185185185185185,0,17,1,2,0.6666666666666666,518.45,542.4840743591773,51.251999999999995
2390,15835.0,44,4,439,954.09,238.5225,47,5.836734693877551,3,10,1,0,0.0,238.5225,59.97165017739631,-6.759000000000006
2391,15836.0,45,2,24,117.47,58.735,10,0.45454545454545453,3,17,1,1,1.0,117.47,0.0,0.0
2392,15837.0,64,1,189,391.98,391.98,24,0.0,3,9,1,0,0.0,391.98,0.0,0.0
2393,15839.0,25,5,670,1020.74,204.148,56,1.921875,1,12,1,2,2.0,340.24666666666667,135.16291404572976,-34.400000000000006
2394,15840.0,58,3,394,345.66,115.22000000000001,26,4.222222222222222,0,11,1,1,0.1111111111111111,172.82999999999998,83.45274231563633,-118.02000000000001
2395,15841.0,64,6,926,1209.1,201.51666666666665,36,5.591836734693878,2,14,1,2,0.6666666666666666,241.82000000000002,259.859190331995,-34.406
2396,15843.0,303,1,27,118.95000000000002,118.95000000000002,8,0.0,2,10,1,0,0.0,118.95000000000002,0.0,0.0
2397,15844.0,46,1,134,130.73999999999998,130.73999999999998,11,0.0,0,15,1,0,0.0,130.73999999999998,0.0,0.0
2398,15845.0,17,10,1918,3650.87,365.087,97,2.302158273381295,4,10,1,2,0.5,456.35875,287.782859136016,28.263452380952376
2399,15847.0,38,2,449,389.27,194.635,22,11.904761904761905,1,14,1,0,0.0,194.635,19.735350262916548,27.909999999999997
2400,15850.0,19,2,298,234.88,117.44,87,1.6195652173913044,6,14,1,0,0.0,117.44,1.8101933598375632,2.5600000000000023
2401,15852.0,186,2,48,160.71,80.355,22,0.5238095238095238,3,13,1,0,0.0,80.355,32.32185096803709,-45.71000000000001
2402,15853.0,51,1,135,110.8,110.8,29,0.0,2,10,1,0,0.0,110.8,0.0,0.0
2403,15854.0,4,12,926,2969.12,247.42666666666665,105,2.605839416058394,0,13,1,0,0.0,329.90222222222224,129.10552125855983,9.0395
2404,15855.0,136,5,470,712.24,142.448,59,1.6075949367088607,1,10,1,0,0.0,142.448,56.19138608363385,30.928000000000004
2405,15857.0,18,1,308,297.0,297.0,14,0.0,0,12,1,0,0.0,297.0,0.0,0.0
2406,15858.0,15,5,1163,1427.57,285.514,145,1.8823529411764706,1,13,1,0,0.0,285.514,120.87679607765917,-55.547000000000004
2407,15860.0,40,8,437,965.16,120.645,105,2.3768115942028984,4,11,1,0,0.0,160.85999999999999,86.70563072834429,-9.596571428571428
2408,15861.0,12,9,2527,2981.92,331.32444444444445,339,0.4722222222222222,6,15,1,1,0.5,745.48,388.1265182042233,189.41599999999997
2409,15862.0,8,4,585,832.88,208.22,142,2.5,3,11,1,0,0.0,208.22,98.67919165997797,-51.13000000000001
2410,15863.0,25,2,19,68.84,34.42,18,9.823529411764707,0,12,1,0,0.0,34.42,35.666466043049454,50.44
2411,15864.0,22,8,1044,1769.7800000000002,221.22250000000003,16,12.782608695652174,1,10,1,2,0.5,294.9633333333333,212.6631956561047,65.41085714285714
2412,15865.0,40,3,368,895.13,298.37666666666667,37,4.435897435897436,1,11,1,0,0.0,298.37666666666667,13.486735458714,-11.325000000000017
2413,15866.0,101,1,124,211.89,211.89,43,0.0,1,14,1,0,0.0,211.89,0.0,0.0
2414,15867.0,5,16,2037,3788.75,236.796875,301,0.7947598253275109,0,15,1,1,0.5,315.7291666666667,132.46214556745386,-4.78388111888112
2415,15869.0,277,2,175,149.64,74.82,13,0.0,0,17,1,0,0.0,149.64,0.0,0.0
2416,15870.0,32,1,333,351.44,351.44,68,0.0,0,10,1,0,0.0,351.44,0.0,0.0
2417,15872.0,14,2,187,316.25,158.125,101,0.0,4,11,1,0,0.0,316.25,0.0,0.0
2418,15874.0,63,9,2506,4330.67,481.18555555555554,123,1.625,4,12,1,2,0.1,721.7783333333333,804.1263399595033,172.93285714285716
2419,15877.0,1,3,243,437.83,145.94333333333333,122,0.12598425196850394,1,11,1,1,0.5,218.91500000000002,28.842885604599278,-40.78999999999999
2420,15880.0,369,2,178,299.03,149.515,95,0.0,6,13,1,1,0.5,299.03,0.0,0.0
2421,15881.0,312,8,199,438.24,54.78,26,1.6774193548387097,0,16,1,3,0.75,219.12,148.02573357359188,209.34
2422,15882.0,198,5,254,493.08000000000004,98.61600000000001,22,7.7272727272727275,0,13,1,1,1.0,246.54000000000002,143.54267658086914,-203.0
2423,15883.0,2,2,223,396.48,198.24,42,0.6458333333333334,2,17,1,0,0.0,198.24,77.04635487808622,108.96000000000001
2424,15885.0,92,2,110,364.35,182.175,17,0.0625,2,14,1,0,0.0,364.35,0.0,0.0
2425,15886.0,60,1,147,181.09,181.09,12,0.0,0,14,1,0,0.0,181.09,0.0,0.0
2426,15888.0,79,2,51,135.6,67.8,10,0.09090909090909091,1,12,1,1,1.0,135.6,0.0,0.0
2427,15889.0,156,2,200,400.77,200.385,78,2.597560975609756,6,15,1,0,0.0,200.385,96.5695731066468,-136.57000000000002
2428,15891.0,226,1,417,509.13,509.13,59,0.0,2,12,1,0,0.0,509.13,0.0,0.0
2429,15894.0,253,2,163,257.6,128.8,34,3.3142857142857145,6,14,1,0,0.0,128.8,31.098556236584372,-43.98000000000002
2430,15895.0,149,1,94,179.17,179.17,11,0.0,2,10,1,0,0.0,179.17,0.0,0.0
2431,15897.0,194,2,223,208.59,104.295,17,0.0,6,13,1,0,0.0,208.59,0.0,0.0
2432,15898.0,1,6,565,1379.63,229.93833333333336,70,4.369047619047619,0,11,1,1,1.0,275.92600000000004,200.84090987644922,-43.44
2433,15899.0,368,1,39,56.25,56.25,4,0.0,0,10,1,0,0.0,56.25,0.0,0.0
2434,15900.0,23,1,216,337.28,337.28,44,0.0,2,12,1,0,0.0,337.28,0.0,0.0
2435,15901.0,16,3,372,349.75,116.58333333333333,101,1.2777777777777777,4,12,1,0,0.0,116.58333333333333,6.021339828753516,6.020000000000003
2436,15903.0,9,8,2409,5126.34,640.7925,46,3.864864864864865,4,14,1,1,0.5,1025.268,1153.6674763206252,676.9380000000001
2437,15904.0,8,1,84,164.68,164.68,30,0.0,3,14,1,0,0.0,164.68,0.0,0.0
2438,15906.0,19,8,538,1521.79,190.22375,114,1.5733333333333333,6,13,1,1,0.08333333333333333,304.358,185.92906959375665,-5.321999999999997
2439,15907.0,3,3,477,881.87,293.95666666666665,174,0.9241071428571429,1,12,1,0,0.0,293.95666666666665,96.8282191994324,90.60499999999999
2440,15909.0,173,1,98,191.94,191.94,7,0.0,6,10,1,0,0.0,191.94,0.0,0.0
2441,15910.0,0,8,1013,1228.88,153.61,215,1.1924528301886792,3,11,1,0,0.0,153.61,44.36302611087622,5.943571428571426
2442,15912.0,178,2,185,264.62,132.31,19,3.0555555555555554,2,17,1,0,0.0,132.31,12.982480502585021,-18.360000000000014
2443,15916.0,16,10,747,1466.01,146.601,125,2.2580645161290325,2,13,1,2,0.25,244.335,158.7232918950461,23.006571428571426
2444,15917.0,247,1,42,123.1,123.1,12,0.0,2,10,1,0,0.0,123.1,0.0,0.0
2445,15918.0,190,2,153,334.23,167.115,33,2.076923076923077,6,15,1,0,0.0,167.115,35.517973619000266,50.22999999999999
2446,15919.0,19,2,385,525.69,262.845,103,2.884297520661157,6,11,1,0,0.0,262.845,68.96412436912398,97.53000000000003
2447,15920.0,154,3,94,163.55,54.51666666666667,52,0.0,4,15,1,0,0.0,163.55,0.0,0.0
2448,15921.0,172,1,162,323.03000000000003,323.03000000000003,24,0.0,0,11,1,0,0.0,323.03000000000003,0.0,0.0
2449,15922.0,372,2,136,363.6,181.8,11,0.09090909090909091,2,13,1,1,1.0,363.6,0.0,0.0
2450,15923.0,372,1,122,127.08,127.08,21,0.0,3,12,1,0,0.0,127.08,0.0,0.0
2451,15925.0,194,1,93,207.15,207.15,12,0.0,6,15,1,0,0.0,207.15,0.0,0.0
2452,15930.0,67,1,139,426.63,426.63,21,0.0,0,14,1,0,0.0,426.63,0.0,0.0
2453,15932.0,4,11,2311,2461.85,223.80454545454543,93,2.4152542372881354,0,14,1,3,1.5,307.73125,12.687366536947577,-3.083928571428577
2454,15933.0,21,3,885,1107.46,369.15333333333336,63,0.8904109589041096,4,13,1,0,0.0,553.73,246.83683517660003,-349.08
2455,15935.0,239,1,114,108.03999999999999,108.03999999999999,11,0.0,3,13,1,0,0.0,108.03999999999999,0.0,0.0
2456,15937.0,64,1,73,145.35,145.35,7,0.0,3,15,1,0,0.0,145.35,0.0,0.0
2457,15938.0,112,5,240,404.58,80.916,13,12.411764705882353,3,10,1,0,0.0,80.91600000000001,17.480797464646738,1.8759999999999992
2458,15939.0,89,15,4724,6087.26,405.81733333333335,27,3.2266666666666666,3,14,1,1,0.2,676.3622222222223,651.7344501171044,-88.359
2459,15942.0,133,1,232,337.44,337.44,14,0.0,4,9,1,0,0.0,337.44,0.0,0.0
2460,15944.0,276,1,50,325.1,325.1,6,0.0,1,10,1,0,0.0,325.1,0.0,0.0
2461,15945.0,365,1,52,181.0,181.0,2,0.0,3,13,1,0,0.0,181.0,0.0,0.0
2462,15947.0,82,1,898,1708.24,1708.24,29,0.0,6,10,1,0,0.0,1708.24,0.0,0.0
2463,15948.0,8,2,567,955.24,477.62,51,0.5932203389830508,3,8,1,0,0.0,477.62,235.6362637626051,-333.24
2464,15949.0,16,2,284,364.72,182.36,12,3.0555555555555554,3,17,1,0,0.0,182.36,77.32919759056085,-109.36000000000001
2465,15950.0,1,5,712,1684.46,336.892,86,3.5445544554455446,3,11,1,1,0.5,336.892,268.9012996807565,-122.24100000000001
2466,15951.0,1,3,306,669.57,223.19000000000003,36,6.761904761904762,6,11,1,1,1.0,334.78499999999997,57.11301471643737,-80.76999999999992
2467,15952.0,33,4,391,781.91,195.4775,65,2.3132530120481927,6,12,1,0,0.0,195.4775,80.02066290444404,14.475
2468,15953.0,15,10,884,1632.4299999999998,163.243,65,3.504950495049505,2,14,1,2,0.3333333333333333,272.07166666666666,112.25977078484823,47.15114285714285
2469,15955.0,24,16,2124,4389.81,274.363125,137,1.891304347826087,3,14,1,2,2.0,548.7262499999999,308.3204953540344,38.52202380952381
2470,15957.0,31,1,211,428.89,428.89,40,0.0,1,12,1,0,0.0,428.89,0.0,0.0
2471,15958.0,74,1,33,104.35,104.35,7,0.0,0,13,1,0,0.0,104.35,0.0,0.0
2472,15963.0,19,2,298,470.76,235.38,26,0.9629629629629629,1,13,1,0,0.0,235.38,63.15877769558243,-89.32000000000002
2473,15965.0,17,4,434,808.87,202.2175,88,3.1818181818181817,4,10,1,0,0.0,404.43500000000006,351.07144579130903,496.49000000000007
2474,15967.0,23,2,205,397.68,198.84,73,3.7341772151898733,2,15,1,0,0.0,198.84,52.241048994062126,73.88
2475,15969.0,2,4,120,582.9,145.725,20,9.15,1,12,1,1,0.3333333333333333,145.725,168.28704396556103,-82.66999999999999
2476,15970.0,303,1,116,314.1,314.1,11,0.0,2,12,1,0,0.0,314.1,0.0,0.0
2477,15971.0,17,12,1717,4199.85,349.9875,10,8.647058823529411,1,10,1,0,0.0,524.98125,529.4928084885304,36.6125
2478,15973.0,235,3,87,99.77000000000002,33.256666666666675,4,26.2,2,11,1,2,1.0,33.25666666666668,255.34628180831876,-159.38500000000005
2479,15974.0,39,8,2256,3429.55,428.69375,141,1.4147727272727273,3,10,1,1,0.1,489.9357142857143,206.1351430378578,-14.473571428571434
2480,15975.0,84,1,243,371.01,371.01,24,0.0,4,13,1,0,0.0,371.01,0.0,0.0
2481,15976.0,165,2,275,427.64,213.82,83,0.5789473684210527,1,17,1,0,0.0,213.82,5.416437943888962,7.659999999999997
2482,15977.0,17,2,1016,1054.73,527.365,48,0.34375,1,13,1,0,0.0,527.365,242.86996613414348,343.47
2483,15978.0,77,1,888,1098.78,1098.78,49,0.0,4,15,1,0,0.0,1098.78,0.0,0.0
2484,15980.0,88,3,1560,2398.86,799.62,40,3.9523809523809526,0,9,1,0,0.0,1199.43,621.1933072723821,878.5000000000001
2485,15981.0,24,8,1866,3408.48,426.06,53,2.9895833333333335,4,10,1,0,0.0,426.06,131.59574113820813,9.70476190476191
2486,15983.0,22,4,886,1465.12,366.28,82,3.1621621621621623,3,12,1,0,0.0,732.56,573.9020057466256,-811.6199999999999
2487,15984.0,2,11,1805,2759.93,250.90272727272725,217,1.3969465648854962,6,14,1,1,1.0,344.99125000000004,340.15112206351967,89.8627380952381
2488,15985.0,123,3,836,1037.42,345.8066666666667,29,3.054054054054054,6,11,1,1,1.0,345.8066666666667,510.14394530694307,-328.37
2489,15986.0,30,1,268,168.12,168.12,14,0.0,2,15,1,0,0.0,168.12,0.0,0.0
2490,15987.0,12,7,1533,1432.77,204.68142857142857,110,2.8031496062992125,3,12,1,0,0.0,286.554,121.8462021566532,25.176999999999992
2491,15988.0,19,1,180,156.78,156.78,26,0.0,6,13,1,0,0.0,156.78,0.0,0.0
2492,15990.0,44,2,443,792.11,396.055,52,4.764705882352941,2,15,1,0,0.0,396.055,7.516545084012996,-10.629999999999995
2493,15992.0,3,1,17,41.989999999999995,41.989999999999995,3,0.0,1,11,1,0,0.0,41.989999999999995,0.0,0.0
2494,15993.0,8,10,2022,2728.22,272.822,335,0.06557377049180328,2,16,1,3,0.2,909.4066666666668,594.3558962720344,-527.045
2495,15994.0,54,1,173,414.27,414.27,31,0.0,6,12,1,0,0.0,414.27,0.0,0.0
2496,15996.0,88,7,378,1016.6800000000001,145.24,103,2.188976377952756,0,15,1,1,1.0,169.4466666666667,57.07206905892468,-25.041142857142855
2497,15998.0,36,6,2028,3074.42,512.4033333333333,373,0.6442687747035574,1,12,1,1,1.0,614.884,265.92693776674827,-108.759
2498,16003.0,29,5,1185,2735.37,547.074,82,3.235294117647059,3,9,1,0,0.0,683.8425,497.0690199140692,-125.309
2499,16005.0,12,4,280,578.71,144.6775,173,1.29,6,13,1,0,0.0,192.90333333333334,97.14383270868683,74.19
2500,16006.0,211,1,84,101.4,101.4,8,0.0,3,13,1,0,0.0,101.4,0.0,0.0
2501,16007.0,47,4,1388,1693.81,423.4525,221,0.4421052631578947,6,13,1,0,0.0,564.6033333333334,347.7409800891079,301.085
2502,16008.0,23,3,323,478.78,159.59333333333333,29,5.65625,2,10,1,0,0.0,159.59333333333333,28.040906428525687,4.459999999999994
2503,16009.0,22,4,366,972.11,243.0275,68,1.691358024691358,6,11,1,0,0.0,324.0366666666667,160.05105320907245,-149.91500000000002
2504,16010.0,245,3,202,392.4,130.79999999999998,62,1.5,6,11,1,0,0.0,196.2,121.7637877203235,172.20000000000002
2505,16011.0,8,16,2035,3352.96,209.56,99,1.7129186602870814,3,16,1,0,0.0,304.81454545454545,180.01518482414957,9.735272727272722
2506,16012.0,35,3,799,1415.29,471.7633333333333,87,1.2903225806451613,4,13,1,0,0.0,471.7633333333333,258.99923577750826,-40.94
2507,16014.0,35,4,253,622.58,155.645,122,1.841726618705036,6,16,1,1,0.5,207.52666666666667,86.09305217805519,-72.715
2508,16015.0,3,4,903,689.41,172.3525,145,0.2541436464088398,4,12,1,1,0.25,229.8033333333333,62.08292223577537,-48.83499999999999
2509,16016.0,3,10,600,1440.06,144.006,156,1.6133333333333333,2,12,1,2,1.0,240.01,130.24677562227788,-21.90114285714285
2510,16017.0,47,1,102,211.88,211.88,26,0.0,6,12,1,0,0.0,211.88,0.0,0.0
2511,16018.0,39,2,190,408.90000000000003,204.45000000000002,26,5.222222222222222,6,13,1,0,0.0,204.45,60.1747870789752,85.1
2512,16019.0,1,10,1649,3450.2400000000002,345.024,133,2.2134146341463414,1,10,1,1,0.08333333333333333,431.28000000000003,442.4312884828235,-57.279047619047624
2513,16020.0,16,3,487,851.01,283.67,42,1.0888888888888888,2,13,1,0,0.0,425.505,131.9390543015979,-186.58999999999997
2514,16022.0,260,1,255,602.63,602.63,68,0.0,3,13,1,0,0.0,602.63,0.0,0.0
2515,16023.0,46,3,358,719.81,239.93666666666664,90,2.2,1,14,1,0,0.0,239.9366666666667,74.71261763138362,20.64
2516,16024.0,12,1,377,245.75,245.75,60,0.0,6,13,1,0,0.0,245.75,0.0,0.0
2517,16025.0,29,1,338,439.65999999999997,439.65999999999997,28,0.0,3,11,1,0,0.0,439.65999999999997,0.0,0.0
2518,16026.0,43,1,243,236.09,236.09,30,0.0,3,13,1,0,0.0,236.09,0.0,0.0
2519,16027.0,91,6,1147,934.62,155.77,11,14.066666666666666,3,13,1,0,0.0,186.924,120.84333299772895,-44.87400000000001
2520,16030.0,309,1,283,331.24,331.24,28,0.0,3,11,1,0,0.0,331.24,0.0,0.0
2521,16031.0,92,2,421,547.9,273.95,91,1.597938144329897,3,13,1,0,0.0,273.95,44.80228565597963,-63.359999999999985
2522,16034.0,196,3,242,437.7,145.9,18,6.476190476190476,1,11,1,0,0.0,218.85000000000002,92.27743494484446,130.50000000000003
2523,16036.0,87,2,716,758.92,379.46,55,3.259259259259259,1,14,1,0,0.0,379.46000000000004,269.73295275142044,381.46000000000004
2524,16037.0,269,3,428,855.02,285.00666666666666,37,2.3421052631578947,1,9,1,0,0.0,285.00666666666666,28.993491223606263,-24.449999999999985
2525,16038.0,7,4,241,454.33000000000004,113.58250000000001,24,7.185185185185185,6,11,1,1,0.5,151.44333333333333,143.66488831072584,-119.25
2526,16040.0,65,3,684,1313.55,437.84999999999997,57,3.171875,2,16,1,0,0.0,437.84999999999997,15.665516269820138,7.469999999999998
2527,16042.0,22,7,733,1127.57,161.08142857142857,68,4.794520547945205,3,12,1,2,2.0,225.51400000000004,224.31585082200502,111.63100000000003
2528,16043.0,37,4,503,773.99,193.4975,30,7.368421052631579,2,11,1,0,0.0,193.4975,92.54866120947763,-55.061000000000014
2529,16045.0,119,4,897,1340.7,335.175,71,2.0853658536585367,1,14,1,0,0.0,335.175,221.77487271254756,-129.06
2530,16048.0,85,3,143,243.69000000000003,81.23,9,36.0,2,15,1,1,0.3333333333333333,121.845,190.34607442760674,-269.19
2531,16049.0,40,3,763,1074.81,358.27,248,0.1174496644295302,4,16,1,0,0.0,537.405,75.37051180667416,106.59000000000003
2532,16050.0,173,1,278,137.9,137.9,10,0.0,6,11,1,0,0.0,137.9,0.0,0.0
2533,16052.0,54,1,282,362.06,362.06,34,0.0,6,15,1,0,0.0,362.06,0.0,0.0
2534,16053.0,32,2,1793,1511.95,755.975,81,1.0843373493975903,1,14,1,0,0.0,755.975,520.7346468692092,-736.4300000000001
2535,16054.0,145,1,380,783.9,783.9,70,0.0,6,13,1,0,0.0,783.9,0.0,0.0
2536,16055.0,220,1,22,134.8,134.8,8,0.0,1,9,1,0,0.0,134.8,0.0,0.0
2537,16056.0,45,1,345,650.75,650.75,66,0.0,1,15,1,0,0.0,650.75,0.0,0.0
2538,16057.0,4,10,833,2140.2200000000003,214.02200000000002,109,2.1052631578947367,2,15,1,3,0.1875,356.7033333333333,341.7939482007642,-32.459999999999994
2539,16059.0,65,6,641,1453.16,242.19333333333336,126,1.7062146892655368,2,10,1,0,0.0,242.19333333333336,136.68276287325577,18.382285714285718
2540,16062.0,9,4,800,1153.62,288.405,50,5.634920634920635,4,12,1,0,0.0,288.405,79.27797907784147,25.310000000000006
2541,16063.0,260,1,262,335.32,335.32,23,0.0,3,14,1,0,0.0,335.32,0.0,0.0
